"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Company name","1.0","Company name-{DBPedia_4429+Forbes_1748}","DBPedia_4429+Forbes_1748","{Johnson Matthey|Johnson Matthey}","Johnson Matthey",,
"Company name","1.0","Company name-{DBPedia_1245+SBTI_773}","DBPedia_1245+SBTI_773","{Boston Consulting Group|Boston Consulting Group}","Boston Consulting Group",,
"Company name","1.0","Company name-{DBPedia_4748+Forbes_545}","DBPedia_4748+Forbes_545","{Tokyo Electron|Tokyo Electron}","Tokyo Electron",,
"Company name","1.0","Company name-{DBPedia_4478+Forbes_1741}","DBPedia_4478+Forbes_1741","{BeiGene|BeiGene}","BeiGene",,
"Company name","1.0","Company name-{DBPedia_7752+Forbes_67+SBTI_44}","DBPedia_7752+Forbes_67+SBTI_44","{AbbVie|AbbVie|AbbVie}","AbbVie",,
"Company name","0.0","Company name-{DBPedia_2583+SBTI_604}","DBPedia_2583+SBTI_604","{Bauer AG|Bayer AG}","Bauer AG",,
"Company name","1.0","Company name-{DBPedia_7582+SBTI_1661}","DBPedia_7582+SBTI_1661","{Elsewedy Electric|ELSEWEDY ELECTRIC}","ELSEWEDY ELECTRIC",,
"Company name","1.0","Company name-{DBPedia_2725+SBTI_1303}","DBPedia_2725+SBTI_1303","{Currys plc|Currys plc}","Currys plc",,
"Company name","0.0","Company name-{DBPedia_3813+Forbes_1776}","DBPedia_3813+Forbes_1776","{PIN Group|PIK Group}","PIN Group",,
"Company name","1.0","Company name-{DBPedia_2833+SBTI_6026}","DBPedia_2833+SBTI_6026","{WS Audiology|WS Audiology}","WS Audiology",,
"Company name","1.0","Company name-{DBPedia_4606+Forbes_1298}","DBPedia_4606+Forbes_1298","{Skanska|Skanska}","Skanska",,
"Company name","0.6666666666666666","Company name-{DBPedia_44+DBPedia_4418+SBTI_5754}","DBPedia_44+DBPedia_4418+SBTI_5754","{Valtra|Valmet|Valmet}","Valmet",,
"Company name","1.0","Company name-{DBPedia_5050+Forbes_480}","DBPedia_5050+Forbes_480","{Talanx|Talanx}","Talanx",,
"Company name","1.0","Company name-{DBPedia_9887+SBTI_6089}","DBPedia_9887+SBTI_6089","{YouGov|YouGov}","YouGov",,
"Company name","1.0","Company name-{Forbes_658+SBTI_5948}","Forbes_658+SBTI_5948","{Western Digital|Western Digital}","Western Digital",,
"Company name","1.0","Company name-{DBPedia_2515+Forbes_1590}","DBPedia_2515+Forbes_1590","{Shionogi|Shionogi}","Shionogi",,
"Company name","1.0","Company name-{DBPedia_4653+Forbes_949}","DBPedia_4653+Forbes_949","{Emaar Properties|Emaar Properties}","Emaar Properties",,
"Company name","1.0","Company name-{DBPedia_459+Forbes_1775}","DBPedia_459+Forbes_1775","{Toll Brothers|Toll Brothers}","Toll Brothers",,
"Company name","1.0","Company name-{DBPedia_7297+SBTI_4788}","DBPedia_7297+SBTI_4788","{Shaftesbury plc|Shaftesbury PLC}","Shaftesbury PLC",,
"Company name","1.0","Company name-{Forbes_1340+SBTI_2995}","Forbes_1340+SBTI_2995","{Keysight Technologies|Keysight Technologies}","Keysight Technologies",,
"Company name","0.0","Company name-{DBPedia_1845+DBPedia_5053+DBPedia_7966+SBTI_1740}","DBPedia_1845+DBPedia_5053+DBPedia_7966+SBTI_1740","{ESB Group|ESR Group|ESI Group|Esh Group}","Esh Group",,
"Company name","1.0","Company name-{DBPedia_2475+Forbes_27}","DBPedia_2475+Forbes_27","{Citigroup|Citigroup}","Citigroup",,
"Company name","1.0","Company name-{DBPedia_10437+Forbes_1415}","DBPedia_10437+Forbes_1415","{Faurecia|Faurecia}","Faurecia",,
"Company name","1.0","Company name-{DBPedia_10537+Forbes_621}","DBPedia_10537+Forbes_621","{China Steel|China Steel}","China Steel",,
"Company name","1.0","Company name-{DBPedia_530+SBTI_559}","DBPedia_530+SBTI_559","{Bain & Company|Bain & Company}","Bain & Company",,
"Company name","1.0","Company name-{DBPedia_6829+SBTI_875}","DBPedia_6829+SBTI_875","{C&A|C&A}","C&A",,
"Company name","1.0","Company name-{DBPedia_5559+SBTI_3652}","DBPedia_5559+SBTI_3652","{Moody's Corporation|Moody's Corporation}","Moody's Corporation",,
"Company name","1.0","Company name-{DBPedia_6439+Forbes_1500}","DBPedia_6439+Forbes_1500","{BorgWarner|BorgWarner}","BorgWarner",,
"Company name","1.0","Company name-{DBPedia_103+SBTI_5846}","DBPedia_103+SBTI_5846","{Virgin Media Ireland|Virgin Media Ireland}","Virgin Media Ireland",,
"Company name","0.0","Company name-{DBPedia_2797+SBTI_127}","DBPedia_2797+SBTI_127","{Aeroporto Guglielmo Marconi di Bologna (company)|AEROPORTO GUGLIELMO MARCONI DI BOLOGNA S.P.A.}","AEROPORTO GUGLIELMO MARCONI DI BOLOGNA S.P.A.",,
"Company name","1.0","Company name-{DBPedia_5671+Forbes_1010+SBTI_1612}","DBPedia_5671+Forbes_1010+SBTI_1612","{Edwards Lifesciences|Edwards Lifesciences|Edwards Lifesciences}","Edwards Lifesciences",,
"Company name","1.0","Company name-{Forbes_1042+SBTI_1405}","Forbes_1042+SBTI_1405","{Delta Electronics|Delta Electronics}","Delta Electronics",,
"Company name","1.0","Company name-{DBPedia_856+SBTI_1462}","DBPedia_856+SBTI_1462","{Digital Realty|Digital Realty}","Digital Realty",,
"Company name","1.0","Company name-{DBPedia_1255+Forbes_1803}","DBPedia_1255+Forbes_1803","{Jointown Pharmaceutical Group|Jointown Pharmaceutical Group}","Jointown Pharmaceutical Group",,
"Company name","1.0","Company name-{DBPedia_6380+Forbes_970}","DBPedia_6380+Forbes_970","{Pembina Pipeline|Pembina Pipeline}","Pembina Pipeline",,
"Company name","0.0","Company name-{Forbes_1392+SBTI_737}","Forbes_1392+SBTI_737","{BNK Financial Group|BNK Financial Group Inc.}","BNK Financial Group",,
"Company name","1.0","Company name-{Forbes_1886+SBTI_599}","Forbes_1886+SBTI_599","{Barry Callebaut|Barry Callebaut}","Barry Callebaut",,
"Company name","1.0","Company name-{DBPedia_4049+Forbes_872}","DBPedia_4049+Forbes_872","{Assa Abloy|Assa Abloy}","Assa Abloy",,
"Company name","1.0","Company name-{DBPedia_253+SBTI_3657}","DBPedia_253+SBTI_3657","{Morgan Advanced Materials|Morgan Advanced Materials}","Morgan Advanced Materials",,
"Company name","1.0","Company name-{DBPedia_1549+SBTI_1993}","DBPedia_1549+SBTI_1993","{Frigoglass|FRIGOGLASS}","FRIGOGLASS",,
"Company name","1.0","Company name-{DBPedia_4730+Forbes_1125}","DBPedia_4730+Forbes_1125","{Givaudan|Givaudan}","Givaudan",,
"Company name","1.0","Company name-{DBPedia_9733+Forbes_239}","DBPedia_9733+Forbes_239","{China Minsheng Bank|China Minsheng Bank}","China Minsheng Bank",,
"Company name","1.0","Company name-{Forbes_1070+SBTI_4419}","Forbes_1070+SBTI_4419","{Randstad N.V.|Randstad N.V.}","Randstad N.V.",,
"Company name","1.0","Company name-{DBPedia_1065+SBTI_3080}","DBPedia_1065+SBTI_3080","{Korian|KORIAN}","Korian",,
"Company name","1.0","Company name-{DBPedia_2800+Forbes_946}","DBPedia_2800+Forbes_946","{Alexandria Real Estate Equities|Alexandria Real Estate Equities}","Alexandria Real Estate Equities",,
"Company name","1.0","Company name-{DBPedia_7905+Forbes_1917}","DBPedia_7905+Forbes_1917","{Ares Management|Ares Management}","Ares Management",,
"Company name","1.0","Company name-{DBPedia_5909+SBTI_1922}","DBPedia_5909+SBTI_1922","{FMC Corporation|FMC Corporation}","FMC Corporation",,
"Company name","1.0","Company name-{DBPedia_4891+Forbes_1225}","DBPedia_4891+Forbes_1225","{Turkish Airlines|Turkish Airlines}","Turkish Airlines",,
"Company name","1.0","Company name-{DBPedia_7866+SBTI_563}","DBPedia_7866+SBTI_563","{Baker McKenzie|Baker McKenzie}","Baker McKenzie",,
"Company name","1.0","Company name-{DBPedia_6751+Forbes_1184}","DBPedia_6751+Forbes_1184","{Zoom Video Communications|Zoom Video Communications}","Zoom Video Communications",,
"Company name","0.0","Company name-{DBPedia_7430+SBTI_633}","DBPedia_7430+SBTI_633","{Bekaert|BekaertDeslee}","Bekaert",,
"Company name","1.0","Company name-{DBPedia_3021+SBTI_1785}","DBPedia_3021+SBTI_1785","{Everlane|Everlane}","Everlane",,
"Company name","0.6666666666666666","Company name-{DBPedia_383+DBPedia_9441+SBTI_3245}","DBPedia_383+DBPedia_9441+SBTI_3245","{Line Corporation|Lion Corporation|Lion Corporation}","Lion Corporation",,
"Company name","1.0","Company name-{DBPedia_4425+Forbes_1651}","DBPedia_4425+Forbes_1651","{Usiminas|Usiminas}","Usiminas",,
"Company name","1.0","Company name-{DBPedia_4557+Forbes_1536+SBTI_4501}","DBPedia_4557+Forbes_1536+SBTI_4501","{Rexel|Rexel|Rexel}","Rexel",,
"Company name","0.0","Company name-{DBPedia_2036+SBTI_3100}","DBPedia_2036+SBTI_3100","{KT Corporation|KT&G Corporation}","KT Corporation",,
"Company name","1.0","Company name-{DBPedia_2694+Forbes_143}","DBPedia_2694+Forbes_143","{Truist Financial|Truist Financial}","Truist Financial",,
"Company name","1.0","Company name-{DBPedia_2061+SBTI_2983}","DBPedia_2061+SBTI_2983","{Keolis|Keolis}","Keolis",,
"Company name","1.0","Company name-{DBPedia_7888+SBTI_2399}","DBPedia_7888+SBTI_2399","{Heineken N.V.|HEINEKEN N.V.}","Heineken N.V.",,
"Company name","1.0","Company name-{DBPedia_4396+Forbes_1100}","DBPedia_4396+Forbes_1100","{Paychex|Paychex}","Paychex",,
"Company name","1.0","Company name-{DBPedia_480+Forbes_1853+SBTI_1257}","DBPedia_480+Forbes_1853+SBTI_1257","{CPFL Energia|CPFL Energia|CPFL Energia}","CPFL Energia",,
"Company name","1.0","Company name-{DBPedia_5561+Forbes_1451}","DBPedia_5561+Forbes_1451","{Mohawk Industries|Mohawk Industries}","Mohawk Industries",,
"Company name","1.0","Company name-{DBPedia_9391+Forbes_1101}","DBPedia_9391+Forbes_1101","{Genworth Financial|Genworth Financial}","Genworth Financial",,
"Company name","1.0","Company name-{DBPedia_9004+SBTI_5449}","DBPedia_9004+SBTI_5449","{THG plc|THG PLC}","THG PLC",,
"Company name","1.0","Company name-{DBPedia_2655+SBTI_238}","DBPedia_2655+SBTI_238","{Alphabet Inc.|Alphabet Inc.}","Alphabet Inc.",,
"Company name","1.0","Company name-{DBPedia_1801+Forbes_663}","DBPedia_1801+Forbes_663","{Atlas Copco|Atlas Copco}","Atlas Copco",,
"Company name","1.0","Company name-{DBPedia_9507+SBTI_495}","DBPedia_9507+SBTI_495","{Australian Ethical Investment|Australian Ethical Investment}","Australian Ethical Investment",,
"Company name","1.0","Company name-{DBPedia_5574+SBTI_1142}","DBPedia_5574+SBTI_1142","{Coca-Cola FEMSA|Coca-Cola FEMSA}","Coca-Cola FEMSA",,
"Company name","0.6666666666666666","Company name-{DBPedia_10354+DBPedia_8946+SBTI_5345}","DBPedia_10354+DBPedia_8946+SBTI_5345","{Teremok|Tereos|TEREOS}","Tereos",,
"Company name","1.0","Company name-{DBPedia_9148+SBTI_4783}","DBPedia_9148+SBTI_4783","{Seventh Generation Inc.|Seventh Generation, Inc.}","Seventh Generation Inc.",,
"Company name","0.6666666666666666","Company name-{DBPedia_7488+Forbes_890+SBTI_5713}","DBPedia_7488+Forbes_890+SBTI_5713","{Universal Music Group|Universal Music Group|Universal Music Group N.V.}","Universal Music Group",,
"Company name","1.0","Company name-{DBPedia_9090+SBTI_2704}","DBPedia_9090+SBTI_2704","{Intermediate Capital Group|Intermediate Capital Group}","Intermediate Capital Group",,
"Company name","1.0","Company name-{Forbes_1588+SBTI_1549}","Forbes_1588+SBTI_1549","{DXC Technology|DXC Technology}","DXC Technology",,
"Company name","1.0","Company name-{DBPedia_8381+Forbes_876}","DBPedia_8381+Forbes_876","{Commerzbank|Commerzbank}","Commerzbank",,
"Company name","1.0","Company name-{DBPedia_3960+SBTI_1923}","DBPedia_3960+SBTI_1923","{Fnac Darty|Fnac Darty}","Fnac Darty",,
"Company name","0.0","Company name-{DBPedia_2138+SBTI_4703}","DBPedia_2138+SBTI_4703","{Schuler Group|Schindler Group}","Schuler Group",,
"Company name","1.0","Company name-{DBPedia_7384+Forbes_855}","DBPedia_7384+Forbes_855","{Public Storage|Public Storage}","Public Storage",,
"Company name","1.0","Company name-{DBPedia_6218+SBTI_4457}","DBPedia_6218+SBTI_4457","{Regal Rexnord Corporation|Regal Rexnord Corporation}","Regal Rexnord Corporation",,
"Company name","1.0","Company name-{DBPedia_758+SBTI_2180}","DBPedia_758+SBTI_2180","{Golden State Foods|Golden State Foods}","Golden State Foods",,
"Company name","0.0","Company name-{Forbes_1845+SBTI_2836}","Forbes_1845+SBTI_2836","{JD Sports Fashion|JD Sports Fashion PLC}","JD Sports Fashion",,
"Company name","1.0","Company name-{DBPedia_8722+Forbes_870}","DBPedia_8722+Forbes_870","{Ameren|Ameren}","Ameren",,
"Company name","1.0","Company name-{DBPedia_9269+SBTI_4181}","DBPedia_9269+SBTI_4181","{Pennon Group|Pennon Group}","Pennon Group",,
"Company name","0.6666666666666666","Company name-{DBPedia_10673+Forbes_261+SBTI_4782}","DBPedia_10673+Forbes_261+SBTI_4782","{Seven & I Holdings|Seven & I Holdings|Seven & i Holdings Co., Ltd.}","Seven & I Holdings",,
"Company name","1.0","Company name-{DBPedia_3032+Forbes_257+SBTI_2956}","DBPedia_3032+Forbes_257+SBTI_2956","{KB Financial Group|KB Financial Group|KB Financial Group}","KB Financial Group",,
"Company name","1.0","Company name-{Forbes_279+SBTI_4830}","Forbes_279+SBTI_4830","{Shinhan Financial Group|Shinhan Financial Group}","Shinhan Financial Group",,
"Company name","1.0","Company name-{DBPedia_5623+Forbes_955}","DBPedia_5623+Forbes_955","{S-Oil|S-Oil}","S-Oil",,
"Company name","0.6666666666666666","Company name-{DBPedia_9510+Forbes_268+SBTI_582}","DBPedia_9510+Forbes_268+SBTI_582","{Banco do Brasil|Banco do Brasil|Banco do Brasil S.A.}","Banco do Brasil",,
"Company name","1.0","Company name-{DBPedia_2687+Forbes_1363}","DBPedia_2687+Forbes_1363","{Brown–Forman|Brown-Forman}","Brown-Forman",,
"Company name","0.0","Company name-{DBPedia_6668+SBTI_3655}","DBPedia_6668+SBTI_3655","{Moore Kingston Smith|Moore Kingston Smith LLP}","Moore Kingston Smith",,
"Company name","0.0","Company name-{DBPedia_9394+SBTI_2028}","DBPedia_9394+SBTI_2028","{Fuller, Smith & Turner|Fuller, Smith & Turner P.L.C.}","Fuller, Smith & Turner",,
"Company name","1.0","Company name-{DBPedia_8638+Forbes_374}","DBPedia_8638+Forbes_374","{Moderna|Moderna}","Moderna",,
"Company name","1.0","Company name-{DBPedia_4921+Forbes_350}","DBPedia_4921+Forbes_350","{Texas Instruments|Texas Instruments}","Texas Instruments",,
"Company name","1.0","Company name-{DBPedia_2429+SBTI_1424}","DBPedia_2429+SBTI_1424","{Desigual|Desigual}","Desigual",,
"Company name","1.0","Company name-{DBPedia_5771+SBTI_4570}","DBPedia_5771+SBTI_4570","{Royal BAM Group|Royal BAM Group}","Royal BAM Group",,
"Company name","1.0","Company name-{DBPedia_2850+SBTI_2526}","DBPedia_2850+SBTI_2526","{HP Inc.|HP Inc}","HP Inc",,
"Company name","1.0","Company name-{DBPedia_2938+SBTI_488}","DBPedia_2938+SBTI_488","{August Faller GmbH & Co. KG|August Faller GmbH & CO. KG}","August Faller GmbH & Co. KG",,
"Company name","1.0","Company name-{DBPedia_8340+Forbes_1204}","DBPedia_8340+Forbes_1204","{Beiersdorf|Beiersdorf}","Beiersdorf",,
"Company name","0.6666666666666666","Company name-{DBPedia_8747+Forbes_80+SBTI_6155}","DBPedia_8747+Forbes_80+SBTI_6155","{Zurich Insurance Group|Zurich Insurance Group|Zurich Insurance Group Ltd}","Zurich Insurance Group",,
"Company name","1.0","Company name-{DBPedia_187+SBTI_2549}","DBPedia_187+SBTI_2549","{Hulamin|Hulamin}","Hulamin",,
"Company name","1.0","Company name-{DBPedia_6631+Forbes_1263}","DBPedia_6631+Forbes_1263","{Mitsui Chemicals|Mitsui Chemicals}","Mitsui Chemicals",,
"Company name","1.0","Company name-{DBPedia_7901+SBTI_3838}","DBPedia_7901+SBTI_3838","{Nike, Inc.|NIKE, Inc.}","NIKE, Inc.",,
"Company name","0.6666666666666666","Company name-{DBPedia_4752+Forbes_1546+SBTI_5957}","DBPedia_4752+Forbes_1546+SBTI_5957","{Wheaton Precious Metals|Wheaton Precious Metals|Wheaton Precious Metals Corp.}","Wheaton Precious Metals",,
"Company name","1.0","Company name-{DBPedia_4536+SBTI_1779}","DBPedia_4536+SBTI_1779","{EVBox|EVBox}","EVBox",,
"Company name","1.0","Company name-{DBPedia_9653+Forbes_1925}","DBPedia_9653+Forbes_1925","{Palantir Technologies|Palantir Technologies}","Palantir Technologies",,
"Company name","1.0","Company name-{DBPedia_644+Forbes_4}","DBPedia_644+Forbes_4","{JPMorgan Chase|JPMorgan Chase}","JPMorgan Chase",,
"Company name","0.6666666666666666","Company name-{DBPedia_647+Forbes_364+SBTI_2437}","DBPedia_647+Forbes_364+SBTI_2437","{Hewlett Packard Enterprise|Hewlett Packard Enterprise|Hewlett Packard Enterprise Company}","Hewlett Packard Enterprise",,
"Company name","1.0","Company name-{DBPedia_1102+SBTI_3972}","DBPedia_1102+SBTI_3972","{Obayashi Corporation|Obayashi Corporation}","Obayashi Corporation",,
"Company name","0.6666666666666666","Company name-{DBPedia_9752+Forbes_1529+SBTI_3166}","DBPedia_9752+Forbes_1529+SBTI_3166","{Las Vegas Sands|Las Vegas Sands|Las Vegas Sands Corp}","Las Vegas Sands",,
"Company name","0.0","Company name-{DBPedia_5365+SBTI_4356}","DBPedia_5365+SBTI_4356","{Public Power Corporation|Public Power Corporations}","Public Power Corporation",,
"Company name","0.0","Company name-{Forbes_724+SBTI_3278}","Forbes_724+SBTI_3278","{Longi Green Energy Technology|LONGi Green Energy Technology Co., Ltd.}","Longi Green Energy Technology",,
"Company name","0.6666666666666666","Company name-{DBPedia_957+Forbes_1715+SBTI_4418}","DBPedia_957+Forbes_1715+SBTI_4418","{Ramsay Health Care|Ramsay Health Care|Ramsay Health Care Limited}","Ramsay Health Care",,
"Company name","1.0","Company name-{DBPedia_3544+SBTI_4948}","DBPedia_3544+SBTI_4948","{Smithfield Foods|Smithfield Foods}","Smithfield Foods",,
"Company name","1.0","Company name-{DBPedia_7829+Forbes_1229+SBTI_6138}","DBPedia_7829+Forbes_1229+SBTI_6138","{Zimmer Biomet|Zimmer Biomet|Zimmer Biomet}","Zimmer Biomet",,
"Company name","1.0","Company name-{DBPedia_10432+SBTI_1852}","DBPedia_10432+SBTI_1852","{Federal Realty Investment Trust|Federal Realty Investment Trust}","Federal Realty Investment Trust",,
"Company name","0.0","Company name-{DBPedia_3919+SBTI_1601}","DBPedia_3919+SBTI_1601","{EDP Group|EDF Group}","EDP Group",,
"Company name","1.0","Company name-{DBPedia_8636+SBTI_1681}","DBPedia_8636+SBTI_1681","{En+ Group|En+ Group}","En+ Group",,
"Company name","1.0","Company name-{DBPedia_2866+Forbes_1014}","DBPedia_2866+Forbes_1014","{FANUC|Fanuc}","FANUC",,
"Company name","1.0","Company name-{DBPedia_8809+Forbes_1839}","DBPedia_8809+Forbes_1839","{Wayfair|Wayfair}","Wayfair",,
"Company name","1.0","Company name-{DBPedia_1432+SBTI_2071}","DBPedia_1432+SBTI_2071","{GE HealthCare|GE Healthcare}","GE HealthCare",,
"Company name","1.0","Company name-{DBPedia_6140+Forbes_879}","DBPedia_6140+Forbes_879","{LG Display|LG Display}","LG Display",,
"Company name","1.0","Company name-{DBPedia_1927+SBTI_3900}","DBPedia_1927+SBTI_3900","{Nordzucker|Nordzucker}","Nordzucker",,
"Company name","1.0","Company name-{DBPedia_8969+Forbes_1138}","DBPedia_8969+Forbes_1138","{China Huarong Asset Management|China Huarong Asset Management}","China Huarong Asset Management",,
"Company name","0.0","Company name-{DBPedia_8549+Forbes_58}","DBPedia_8549+Forbes_58","{Mitsubishi UFJ Financial Group|Mitsubishi UFJ Financial}","Mitsubishi UFJ Financial",,
"Company name","0.6666666666666666","Company name-{DBPedia_1714+DBPedia_2806+Forbes_1001}","DBPedia_1714+DBPedia_2806+Forbes_1001","{Topy Industries|Toray Industries|Toray Industries}","Topy Industries",,
"Company name","1.0","Company name-{DBPedia_568+Forbes_528}","DBPedia_568+Forbes_528","{Banorte|Banorte}","Banorte",,
"Company name","1.0","Company name-{DBPedia_2335+SBTI_5755}","DBPedia_2335+SBTI_5755","{Valmet Automotive|Valmet Automotive}","Valmet Automotive",,
"Company name","1.0","Company name-{DBPedia_2251+SBTI_4377}","DBPedia_2251+SBTI_4377","{Qinetiq|Qinetiq}","Qinetiq",,
"Company name","1.0","Company name-{DBPedia_5855+SBTI_5601}","DBPedia_5855+SBTI_5601","{Trimble Inc.|Trimble Inc}","Trimble Inc",,
"Company name","1.0","Company name-{Forbes_933+SBTI_5802}","Forbes_933+SBTI_5802","{Vestas Wind Systems|Vestas Wind Systems}","Vestas Wind Systems",,
"Company name","1.0","Company name-{DBPedia_3144+Forbes_1610}","DBPedia_3144+Forbes_1610","{YPF|YPF}","YPF",,
"Company name","0.6666666666666666","Company name-{DBPedia_10081+DBPedia_1399+Forbes_1928}","DBPedia_10081+DBPedia_1399+Forbes_1928","{Costa Group|CoStar Group|CoStar Group}","Costa Group",,
"Company name","0.0","Company name-{Forbes_543+SBTI_906}","Forbes_543+SBTI_906","{Canadian Pacific Railway|Canadian Pacific Railway Company}","Canadian Pacific Railway",,
"Company name","1.0","Company name-{DBPedia_9618+Forbes_963+SBTI_1726}","DBPedia_9618+Forbes_963+SBTI_1726","{Equity Residential|Equity Residential|Equity Residential}","Equity Residential",,
"Company name","1.0","Company name-{DBPedia_6130+Forbes_307}","DBPedia_6130+Forbes_307","{KBC Group|KBC Group}","KBC Group",,
"Company name","1.0","Company name-{DBPedia_7306+SBTI_3753}","DBPedia_7306+SBTI_3753","{National Grid plc|National Grid PLC}","National Grid PLC",,
"Company name","1.0","Company name-{DBPedia_7545+Forbes_78}","DBPedia_7545+Forbes_78","{Siemens|Siemens}","Siemens",,
"Company name","1.0","Company name-{DBPedia_1991+Forbes_446}","DBPedia_1991+Forbes_446","{L3Harris Technologies|L3Harris Technologies}","L3Harris Technologies",,
"Company name","1.0","Company name-{DBPedia_5753+Forbes_274+SBTI_42}","DBPedia_5753+Forbes_274+SBTI_42","{ABB|ABB|ABB}","ABB",,
"Company name","1.0","Company name-{DBPedia_1558+Forbes_182}","DBPedia_1558+Forbes_182","{Banco Bradesco|Banco Bradesco}","Banco Bradesco",,
"Company name","1.0","Company name-{DBPedia_2682+Forbes_331+SBTI_1353}","DBPedia_2682+Forbes_331+SBTI_1353","{Danone|Danone|Danone}","Danone","true","Danone"
"Company name","0.0","Company name-{Forbes_231+SBTI_1429}","Forbes_231+SBTI_1429","{Deutsche Bank|Deutsche Bahn}","Deutsche Bahn",,
"Company name","0.0","Company name-{DBPedia_8658+SBTI_1347}","DBPedia_8658+SBTI_1347","{Danfysik|Danfoss}","Danfoss",,
"Company name","1.0","Company name-{DBPedia_778+SBTI_2427}","DBPedia_778+SBTI_2427","{Herbert Smith Freehills|Herbert Smith Freehills}","Herbert Smith Freehills",,
"Company name","1.0","Company name-{DBPedia_4439+SBTI_1245}","DBPedia_4439+SBTI_1245","{Coty Inc.|Coty Inc.}","Coty Inc.",,
"Company name","1.0","Company name-{DBPedia_5724+SBTI_23}","DBPedia_5724+SBTI_23","{A1 Telekom Austria Group|A1 Telekom Austria Group}","A1 Telekom Austria Group",,
"Company name","1.0","Company name-{DBPedia_5474+SBTI_4508}","DBPedia_5474+SBTI_4508","{Ricardo PLC|Ricardo PLC}","Ricardo PLC",,
"Company name","1.0","Company name-{DBPedia_2671+SBTI_5730}","DBPedia_2671+SBTI_5730","{USG Corporation|USG Corporation}","USG Corporation",,
"Company name","1.0","Company name-{DBPedia_3336+SBTI_4492}","DBPedia_3336+SBTI_4492","{Resolute Forest Products|Resolute Forest Products}","Resolute Forest Products",,
"Company name","1.0","Company name-{Forbes_548+SBTI_3347}","Forbes_548+SBTI_3347","{Magna International|Magna International}","Magna International",,
"Company name","1.0","Company name-{Forbes_1065+SBTI_5660}","Forbes_1065+SBTI_5660","{UCB|UCB}","UCB",,
"Company name","1.0","Company name-{DBPedia_4208+SBTI_3747}","DBPedia_4208+SBTI_3747","{Nasdaq, Inc.|Nasdaq, Inc.}","Nasdaq, Inc.",,
"Company name","1.0","Company name-{DBPedia_3+SBTI_5688}","DBPedia_3+SBTI_5688","{Union Pacific Corporation|Union Pacific Corporation}","Union Pacific Corporation",,
"Company name","1.0","Company name-{DBPedia_8517+SBTI_2058}","DBPedia_8517+SBTI_2058","{Gap Inc.|Gap Inc.}","Gap Inc.",,
"Company name","1.0","Company name-{DBPedia_6180+SBTI_5565}","DBPedia_6180+SBTI_5565","{Trace3|Trace3}","Trace3",,
"Company name","1.0","Company name-{DBPedia_9957+SBTI_4670}","DBPedia_9957+SBTI_4670","{Saputo Inc.|Saputo Inc.}","Saputo Inc.",,
"Company name","1.0","Company name-{Forbes_772+SBTI_4923}","Forbes_772+SBTI_4923","{SK Telecom|SK Telecom}","SK Telecom",,
"Company name","1.0","Company name-{DBPedia_4902+Forbes_739}","DBPedia_4902+Forbes_739","{China Cinda Asset Management|China Cinda Asset Management}","China Cinda Asset Management",,
"Company name","0.0","Company name-{DBPedia_7634+SBTI_4942}","DBPedia_7634+SBTI_4942","{SMA Solar Technology|SMA Solar Technology AG}","SMA Solar Technology",,
"Company name","1.0","Company name-{DBPedia_2090+SBTI_4414}","DBPedia_2090+SBTI_4414","{Ralph Lauren Corporation|Ralph Lauren Corporation}","Ralph Lauren Corporation",,
"Company name","0.0","Company name-{DBPedia_8823+SBTI_3182}","DBPedia_8823+SBTI_3182","{Lectra|LECTA}","LECTA",,
"Company name","1.0","Company name-{DBPedia_5381+Forbes_32+SBTI_1164}","DBPedia_5381+Forbes_32+SBTI_1164","{Comcast|Comcast|Comcast}","Comcast",,
"Company name","1.0","Company name-{DBPedia_3349+Forbes_534}","DBPedia_3349+Forbes_534","{VMware|VMware}","VMware",,
"Company name","1.0","Company name-{DBPedia_995+Forbes_430+SBTI_2625}","DBPedia_995+Forbes_430+SBTI_2625","{Imperial Brands|Imperial Brands|Imperial Brands}","Imperial Brands",,
"Company name","1.0","Company name-{DBPedia_8712+Forbes_319}","DBPedia_8712+Forbes_319","{Tyson Foods|Tyson Foods}","Tyson Foods",,
"Company name","1.0","Company name-{Forbes_610+SBTI_5058}","Forbes_610+SBTI_5058","{Stanley Black & Decker|Stanley Black & Decker}","Stanley Black & Decker",,
"Company name","1.0","Company name-{DBPedia_7544+SBTI_3211}","DBPedia_7544+SBTI_3211","{Levi Strauss & Co.|Levi Strauss & Co.}","Levi Strauss & Co.",,
"Company name","1.0","Company name-{DBPedia_7255+Forbes_1366}","DBPedia_7255+Forbes_1366","{Indorama Ventures|Indorama Ventures}","Indorama Ventures",,
"Company name","0.0","Company name-{Forbes_386+SBTI_5268}","Forbes_386+SBTI_5268","{Tata Consultancy Services|Tata Consultancy Services Limited}","Tata Consultancy Services",,
"Company name","1.0","Company name-{DBPedia_2708+SBTI_1004}","DBPedia_2708+SBTI_1004","{Ceridian|Ceridian}","Ceridian",,
"Company name","1.0","Company name-{DBPedia_9083+Forbes_1574}","DBPedia_9083+Forbes_1574","{Knorr-Bremse|Knorr-Bremse}","Knorr-Bremse",,
"Company name","0.0","Company name-{DBPedia_193+SBTI_4527}","DBPedia_193+SBTI_4527","{Rittal|Ritual}","Rittal",,
